p0,T,t,Fs_mean,Fs_std,Fs_sem,n_idx
3.8,0.11665069,173.19370788521238,0.0028638177697136807,0.004063859737484904,0.0012851052861906247,10
3.8,0.11665069,196.59749580998604,0.0010788220389452096,0.003092945267590175,0.000978075172382392,10
3.8,0.11665069,223.1638541070668,-0.0004009648468919394,0.004069253122047866,0.0012868108241422397,10
3.8,0.11665069,253.32014314187637,0.0003390582270570286,0.005092814880612082,0.0016104894724332677,10
3.8,0.11665069,287.5514727874956,-0.0007654168001163646,0.0033605939332513055,0.0010627131120017987,10
3.8,0.11665069,326.40850615637055,-0.00017028604127449108,0.0024280104008908543,0.0007678043049393619,10
3.8,0.11665069,370.5163178557939,0.0003820933182803136,0.0029249796482126176,0.0009249597797989925,10
3.8,0.11665069,420.58444926569615,0.000451521753195275,0.0033893489248684448,0.0010718062387627197,10
3.8,0.11665069,477.4183225932176,-0.00027147727690999786,0.003410691587228003,0.0010785553812015345,10
3.8,0.11665069,541.9321973165318,-0.0002760684413974265,0.0027375933255362117,0.0008657030215969223,10
3.8,0.11665069,615.1638774420524,-0.00039354158510591654,0.002774239502736793,0.0008772915603461194,10
3.8,0.11665069,698.2914061636919,-0.0009964694420514597,0.0027666282005808936,0.0008748846552688801,10
3.8,0.11665069,792.652016483199,-0.0004943967458861573,0.003757549344048492,0.0011882414347664893,10
3.8,0.11665069,899.7636426411872,-0.0004498788948607264,0.0023301983407420235,0.0007368734156689926,10
3.8,0.11665069,1021.3493384030259,-0.00044943732549237726,0.0027694979494433864,0.0008757921495406956,10
3.8,0.11665069,1159.3649950049091,-6.550934347131037e-05,0.0019335343483304261,0.0006114372474893532,10
3.8,0.11665069,1316.0308046455484,-0.0005986893862373251,0.0017402461878972847,0.0005503141643180767,10
3.8,0.11665069,1493.8669756616864,-0.0002934065110426847,0.001746421997917265,0.0005522671269240395,10
3.8,0.11665069,1695.7342739204687,0.00018940092381721562,0.001992206716230783,0.0006299910793174011,10
3.8,0.11665069,1924.8800425987847,-0.0007340576774400026,0.0020426091757941925,0.0006459297365068921,10
3.8,0.11665069,2184.990440647822,-0.0007545232570520781,0.0012807556513720379,0.0004050104984468196,10
3.8,0.11665069,2480.2497402782196,-0.00025482503595497736,0.0022952017363215187,0.0007258065176349213,10
3.8,0.11665069,2815.4076373562034,0.0005248805324392508,0.002230353958801514,0.0007052998498186133,10
3.8,0.11665069,3195.8556575010366,-0.00043446376720742243,0.001787495420946389,0.0005652556837312039,10
3.8,0.11665069,3627.7138869923433,9.500665780153845e-05,0.0008983806832903225,0.00028409291650957906,10
3.8,0.11665069,4117.929423686066,-0.00033037853235931856,0.001478471274551663,0.0004675336682715394,10
3.8,0.11665069,4674.388131672206,0.0002875981890835719,0.0009376056599233357,0.0002964969432422995,10
3.8,0.11665069,5306.041497418272,0.0007606476418248323,0.00129092711862863,0.0004082269988144852,10
3.8,0.11665069,6023.050628072877,0.0002671823530719991,0.0011594539295199787,0.00036665152593154713,10
3.8,0.11665069,6836.949708361742,0.0006024032249992142,0.0012577162947721469,0.0003977248141787708,10
3.8,0.11665069,7760.831545529242,2.8467322115528468e-05,0.0005706983474151155,0.0001804706634725832,10
3.8,0.11665069,8809.558187098928,-0.0006882765102866584,0.0012137238056091615,0.00038381316760924,10
3.8,0.11665069,9999.99999956053,0.0008176955464861843,0.001305872579250279,0.00041295316843896186,10
3.8,0.08400365,0.010000000000218279,0.9999546279444266,0.0001,3.1622776601683795e-05,10
3.8,0.08400365,0.011351307054675233,0.9999362804039391,0.0001,3.1622776601683795e-05,10
3.8,0.08400365,0.012885217184670714,0.9999154535473626,0.0001,3.1622776601683795e-05,10
3.8,0.08400365,0.014626405672618265,0.9998918123429649,0.0001,3.1622776601683795e-05,10
3.8,0.08400365,0.016602882189250948,0.9998649764859392,0.0001,3.1622776601683795e-05,10
3.8,0.08400365,0.018846441371867226,0.9998345142806226,0.0001,3.1622776601683795e-05,10
3.8,0.08400365,0.021393174289532996,0.9997873461245741,0.0001,3.1622776601683795e-05,10
3.8,0.08400365,0.024284049022937213,0.999721971206552,0.0001,3.1622776601683795e-05,10
3.8,0.08400365,0.027565569698412937,0.9996477621297395,0.0001,3.1622776601683795e-05,10
3.8,0.08400365,0.03129052457769065,0.9995519025139499,0.0001,3.1622776601683795e-05,10
3.8,0.08400365,0.035518835237547564,0.9994182018503681,0.0001,3.1622776601683795e-05,10
3.8,0.08400365,0.040318520499702026,0.9992635726932834,0.0001,3.1622776601683795e-05,10
3.8,0.08400365,0.045766790617234585,0.9990423519564958,0.0001,3.1622776601683795e-05,10
3.8,0.08400365,0.051951289319191934,0.9987738239489001,0.0001,3.1622776601683795e-05,10
3.8,0.08400365,0.05897150369355452,0.998426126929906,0.0001,3.1622776601683795e-05,10
3.8,0.08400365,0.06694036458868406,0.9979695616115842,0.0001,3.1622776601683795e-05,10
3.8,0.08400365,0.0759860632781475,0.9973877266408271,0.0001,3.1622776601683795e-05,10
3.8,0.08400365,0.08625411361274073,0.9966420624111088,0.0001,3.1622776601683795e-05,10
3.8,0.08400365,0.09790969283256912,0.9956874614961235,0.0001,3.1622776601683795e-05,10
3.8,0.08400365,0.11114029869471674,0.9944557550632878,0.00011069037860127136,3.500337114463804e-05,10
3.8,0.08400365,0.12615876566045128,0.9928631915768381,0.00014330703164336112,4.531766247108439e-05,10
3.8,0.08400365,0.14320668866193417,0.9908499037028079,0.00018458114936457148,5.836968451237872e-05,10
3.8,0.08400365,0.16255830952494102,0.9882748826185945,0.00023512377072923557,7.435266475516135e-05,10
3.8,0.08400365,0.1845249285666265,0.9849764634911693,0.00029919799557506484,9.46147137374185e-05,10
3.8,0.08400365,0.209459912335607,0.9807828565972827,0.000379722784620023,0.00012007888788608277,10
3.8,0.08400365,0.23776437805149325,0.975440940786369,0.0004787044238132403,0.00015137963052483857,10
3.8,0.08400365,0.2698936461867474,0.968760956262931,0.0005976816105232005,0.00018900352048509752,10
3.8,0.08400365,0.3063645649904774,0.9603212336725557,0.0007396895620094687,0.00023391037774022757,10
3.8,0.08400365,0.3477638247803005,0.9499418789142371,0.0009028406320174869,0.0002855032761321199,10
3.8,0.08400365,0.3947573957503299,0.9369626498511842,0.001087031647911778,0.00034374958960874347,10
3.8,0.08400365,0.4481012411168134,0.9211672532662811,0.0012974040512198223,0.00041027518473843954,10
3.8,0.08400365,0.5086534779386983,0.9020133194331885,0.0015515186083225904,0.0004906332634434061,10
3.8,0.08400365,0.5773881812384607,0.8792191880023239,0.0018731176017889681,0.0005923317947005424,10
3.8,0.08400365,0.6554110534835178,0.852517829195093,0.0022821677732060195,0.0007216848165965611,10
3.8,0.08400365,0.7439772114957187,0.8217758382178832,0.0027872741457769185,0.0008814134763955252,10
3.8,0.08400365,0.8445113769184625,0.7870785818068732,0.0034086350176294727,0.0010779050367917332,10
3.8,0.08400365,0.9586307950358789,0.7486975258494679,0.004100593207768303,0.0012967214294363897,10
3.8,0.08400365,1.088171250628218,0.7071272767266799,0.004822258544503979,0.0015249320466841016,10
3.8,0.08400365,1.2352165993681232,0.6631125629251773,0.005516991996403483,0.0017446260541554481,10
3.8,0.08400365,1.402132289815328,0.6174501440549003,0.005953411846944802,0.0018826341285375317,10
3.8,0.08400365,1.5916034152621248,0.5722053445604927,0.005964679722055697,0.0018861973435116068,10
3.8,0.08400365,1.80667790755158,0.5299554849656289,0.005817732293087257,0.001839728486326999,10
3.8,0.08400365,2.0508155677068496,0.494557550694806,0.005729480537871374,0.0018118208309280154,10
3.8,0.08400365,2.3279437221040404,0.47041779646539644,0.005141331724356949,0.001625831845544895,10
3.8,0.08400365,2.642520399502972,0.4608958734797365,0.00540365102746216,0.0017087844927489498,10
3.8,0.08400365,2.9996060452346534,0.46678958733129294,0.006536920130922507,0.00206715564963212,10
3.8,0.08400365,3.404944926177538,0.48836099954595646,0.007427656879919361,0.002348831341876496,10
3.8,0.08400365,3.865057536045609,0.5218878817439184,0.007876010916560185,0.002490613337268055,10
3.8,0.08400365,4.3873454874682505,0.5564648877570413,0.008788695691269497,0.002779229604651962,10
3.8,0.08400365,4.980210578210885,0.5763392263841579,0.009399815845427092,0.002972482765769084,10
3.8,0.08400365,5.653189946897943,0.5654463041832067,0.011054441085373347,0.0034957212089923627,10
3.8,0.08400365,6.417109492424104,0.5312706251038679,0.009711473833616781,0.0030710376751356115,10
3.8,0.08400365,7.284258025038717,0.5032443868331182,0.009071949770854574,0.0028688024094543066,10
3.8,0.08400365,8.268584950589176,0.4934547546159368,0.008565505414778194,0.0027086506421204366,10
3.8,0.08400365,9.385924667975567,0.48863219485860493,0.009486345236672236,0.0029998457618573325,10
3.8,0.08400365,10.65425128959158,0.4723441154071515,0.009493000467045029,0.0030019503304904486,10
3.8,0.08400365,12.093967782318368,0.45381573868211644,0.005826362164082405,0.0018424574911528081,10
3.8,0.08400365,13.728234180344895,0.43760553188548784,0.007707058335194225,0.0024371858398999197,10
3.8,0.08400365,15.583340149618108,0.41900079437087384,0.012100509405417677,0.0038265170569409678,10
3.8,0.08400365,17.689127897190275,0.3983109397516483,0.009511965456930976,0.0030079475868746135,10
3.8,0.08400365,20.07947222860456,0.37294757493026154,0.011954595512518615,0.003780375032558677,10
3.8,0.08400365,22.792825475773903,0.35603875679580554,0.009625763311311597,0.0030439336281429066,10
3.8,0.08400365,25.872836061348632,0.3304302327294395,0.007882006015090783,0.002492509153883437,10
3.8,0.08400365,29.369050650123167,0.3056282501282316,0.009645134805894996,0.0030500594325994224,10
3.8,0.08400365,33.33771118265806,0.27901138405784176,0.008123790578762436,0.0025689681463106798,10
3.8,0.08400365,37.842659612617176,0.2537299789524216,0.007316238847720245,0.0023135978664601776,10
3.8,0.08400365,42.95636490189982,0.23263931510303734,0.00672839738305411,0.0021277060733167394,10
3.8,0.08400365,48.76108879434957,0.20280390755297276,0.0070432414416591975,0.002227268506613101,10
3.8,0.08400365,55.350209121286355,0.1765736054521825,0.008838285546755734,0.0027949112938694728,10
3.8,0.08400365,62.82972192624931,0.1520572249954178,0.008313427459655388,0.0026289365935098594,10
3.8,0.08400365,71.31994657291497,0.12707633997097742,0.008862668591458922,0.0028026218896246504,10
3.8,0.08400365,80.95746126545187,0.10293452898776452,0.009866343371975964,0.003120011723274995,10
3.8,0.08400365,91.89730011710618,0.08401529509729705,0.007736086712019753,0.0024463654186545514,10
3.8,0.08400365,104.31544711021446,0.06429569033722,0.007146990241458733,0.0022600767578006362,10
3.8,0.08400365,118.41166706679324,0.051065556532461934,0.007652420175685747,0.0024199077367792823,10
3.8,0.08400365,134.41271917018034,0.036032856408328116,0.007012029900611558,0.002217398550713663,10
3.8,0.08400365,152.57600473212457,0.024462029148146554,0.005309749051490686,0.0016790900806629237,10
3.8,0.08400365,173.19370788521238,0.01686956662235965,0.004421744882371606,0.0013982785060487589,10
3.8,0.08400365,196.59749580998604,0.010432334139509803,0.005833833423173446,0.001844820110724501,10
3.8,0.08400365,223.1638541070668,0.006294477383345799,0.004969297233735101,0.0015714297628977034,10
3.8,0.08400365,253.32014314187637,0.004093146431477128,0.0035393458074679273,0.001119239417856644,10
3.8,0.08400365,287.5514727874956,0.0025517287899637616,0.003742673236692165,0.0011835371965701715,10
3.8,0.08400365,326.40850615637055,0.0019043133969009578,0.005130256402306395,0.0016223295211949314,10
3.8,0.08400365,370.5163178557939,0.0013444119372940631,0.004791896376125102,0.0015153306860062222,10
3.8,0.08400365,420.58444926569615,-0.0009121247784023749,0.0031592100600077015,0.000999029939654156,10
3.8,0.08400365,477.4183225932176,-0.001253188751545563,0.0037723248418909346,0.0011929138574409916,10
3.8,0.08400365,541.9321973165318,-0.00019173467590723227,0.002632570358157096,0.0008324918432421653,10
3.8,0.08400365,615.1638774420524,-0.0013639722610695709,0.0032190137472771115,0.001017941526078931,10
3.8,0.08400365,698.2914061636919,0.001679100146146601,0.0020909667242679565,0.0006612217360308013,10
3.8,0.08400365,792.652016483199,-0.0004531083585272731,0.002483036892835607,0.0007852052095587947,10
3.8,0.08400365,899.7636426411872,-0.0009622414351806599,0.0036045897868650758,0.0011398713757074528,10
3.8,0.08400365,1021.3493384030259,-0.0007664983070290571,0.002828419892794971,0.0008944249040561379,10
3.8,0.08400365,1159.3649950049091,0.000344778069697987,0.002274932933610096,0.0007193969594336521,10
3.8,0.08400365,1316.0308046455484,0.00018411850791088467,0.0020193375993963095,0.0006385706178908993,10
3.8,0.08400365,1493.8669756616864,-0.000753299737365623,0.002312296746008312,0.0007312124343582122,10
3.8,0.08400365,1695.7342739204687,-0.0012108137782143404,0.0020623712187583755,0.0006521790432053844,10
3.8,0.08400365,1924.8800425987847,0.0004512331158424788,0.0014917597426839745,0.0004717358508628062,10
3.8,0.08400365,2184.990440647822,-0.00027266746923675143,0.001971990802096567,0.0006235982459527497,10
3.8,0.08400365,2480.2497402782196,0.00010421070780140416,0.002381312834781933,0.000753037237930314,10
3.8,0.08400365,2815.4076373562034,0.00029992050423702823,0.0021016612963122047,0.0006646036566568601,10
3.8,0.08400365,3195.8556575010366,-0.0007541907978654172,0.002169480874009481,0.0006860500902042753,10
3.8,0.08400365,3627.7138869923433,-0.0006635363025169069,0.002221886924599821,0.0007026223385082238,10
3.8,0.08400365,4117.929423686066,0.0001419365933419395,0.0014269020512610673,0.00045122604799513087,10
3.8,0.08400365,4674.388131672206,0.0006602317943511664,0.0016994872886934244,0.0005374250686775345,10
3.8,0.08400365,5306.041497418272,0.0004548841816542597,0.0007459437313863114,0.0002358881197505575,10
3.8,0.08400365,6023.050628072877,-0.000448306697882701,0.0013941959561410788,0.0004408834726002027,10
3.8,0.08400365,6836.949708361742,-0.0008082909376781498,0.0015861990947858746,0.0005016001962020677,10
3.8,0.08400365,7760.831545529242,-2.0380287920967414e-06,0.001559820446918777,0.0004932585353165105,10
3.8,0.08400365,8809.558187098928,-0.0002079729264278518,0.0015667186056706993,0.0004954399246482605,10
3.8,0.08400365,9999.99999956053,-7.584285683582486e-05,0.0018977247043187383,0.0006001132437616789,10
3.8,0.04493352,0.010000000000218279,0.9999763662066412,0.0001,3.1622776601683795e-05,10
3.8,0.04493352,0.011351307054675233,0.9999668099754466,0.0001,3.1622776601683795e-05,10
3.8,0.04493352,0.012885217184670714,0.9999559624039897,0.0001,3.1622776601683795e-05,10
3.8,0.04493352,0.014626405672618265,0.9999436489925493,0.0001,3.1622776601683795e-05,10
3.8,0.04493352,0.016602882189250948,0.9999296716611343,0.0001,3.1622776601683795e-05,10
3.8,0.04493352,0.018846441371867226,0.9999138055630654,0.0001,3.1622776601683795e-05,10
3.8,0.04493352,0.021393174289532996,0.9998892299696633,0.0001,3.1622776601683795e-05,10
3.8,0.04493352,0.024284049022937213,0.9998551625692521,0.0001,3.1622776601683795e-05,10
3.8,0.04493352,0.027565569698412937,0.9998164916169902,0.0001,3.1622776601683795e-05,10
3.8,0.04493352,0.03129052457769065,0.9997665021787974,0.0001,3.1622776601683795e-05,10
3.8,0.04493352,0.035518835237547564,0.9996967110241266,0.0001,3.1622776601683795e-05,10
3.8,0.04493352,0.040318520499702026,0.9996159996824634,0.0001,3.1622776601683795e-05,10
3.8,0.04493352,0.045766790617234585,0.9995005985958528,0.0001,3.1622776601683795e-05,10
3.8,0.04493352,0.051951289319191934,0.9993604496469928,0.0001,3.1622776601683795e-05,10
3.8,0.04493352,0.05897150369355452,0.9991788205334997,0.0001,3.1622776601683795e-05,10
3.8,0.04493352,0.06694036458868406,0.9989402343630454,0.0001,3.1622776601683795e-05,10
3.8,0.04493352,0.0759860632781475,0.9986360390966663,0.0001,3.1622776601683795e-05,10
3.8,0.04493352,0.08625411361274073,0.9982456916788701,0.0001,3.1622776601683795e-05,10
3.8,0.04493352,0.09790969283256912,0.9977450713576219,0.0001,3.1622776601683795e-05,10
