p0,T,waitingTime,tauAlphaEst,tauBlock,tauAlpha,crossed,n,idx
3.85,0.00338984,100000.0,10000.0,10000.0,2366.3955282991546,1,4096,0
3.85,0.00338984,10000.0,10000.0,10000.0,2088.887008445946,1,4096,0
3.85,0.00338984,110000.0,10000.0,10000.0,2147.6324768577815,1,4096,0
3.85,0.00338984,120000.0,10000.0,10000.0,2218.292924190015,1,4096,0
3.85,0.00338984,130000.0,10000.0,10000.0,1942.4824052595968,1,4096,0
3.85,0.00338984,140000.0,10000.0,10000.0,3251.310537415935,1,4096,0
3.85,0.00338984,20000.0,10000.0,10000.0,2422.928445855743,1,4096,0
3.85,0.00338984,30000.0,10000.0,10000.0,2350.622323252055,1,4096,0
3.85,0.00338984,40000.0,10000.0,10000.0,2728.45619028705,1,4096,0
3.85,0.00338984,50000.0,10000.0,10000.0,2402.2517526160377,1,4096,0
3.85,0.00338984,60000.0,10000.0,10000.0,2161.797396419336,1,4096,0
3.85,0.00338984,70000.0,10000.0,10000.0,2392.2955449954743,1,4096,0
3.85,0.00338984,80000.0,10000.0,10000.0,2150.428467981291,1,4096,0
3.85,0.00338984,90000.0,10000.0,10000.0,2780.970968040539,1,4096,0
3.85,0.00396053,0.0,4641.59,4641.59,1555.87642218163,1,4096,0
3.85,0.00396053,13925.0,4641.59,4641.59,1948.113512359679,1,4096,0
3.85,0.00396053,18566.0,4641.59,4641.59,1681.311368587577,1,4096,0
3.85,0.00396053,23208.0,4641.59,4641.59,1593.7064220416135,1,4096,0
3.85,0.00396053,27850.0,4641.59,4641.59,1505.565523842786,1,4096,0
3.85,0.00396053,32491.0,4641.59,4641.59,2090.657003398305,1,4096,0
3.85,0.00396053,37133.0,4641.59,4641.59,2254.4687598208243,1,4096,0
3.85,0.00396053,41774.0,4641.59,4641.59,1797.1996460625603,1,4096,0
3.85,0.00396053,46416.0,4641.59,4641.59,1758.4814584522637,1,4096,0
3.85,0.00396053,4642.0,4641.59,4641.59,1734.8445607634687,1,4096,0
3.85,0.00396053,51057.0,4641.59,4641.59,1877.329490656826,1,4096,0
3.85,0.00396053,55699.0,4641.59,4641.59,1650.3178875130181,1,4096,0
3.85,0.00396053,60341.0,4641.59,4641.59,1878.3483080391034,1,4096,0
3.85,0.00396053,64982.0,4641.59,4641.59,1704.5877992091532,1,4096,0
3.85,0.00396053,9283.0,4641.59,4641.59,1641.3216136315314,1,4096,0
3.85,0.00476227,0.0,2154.43,2154.43,1175.2516031662071,1,4096,0
3.85,0.00476227,10772.0,2154.43,2154.43,1556.5995275477273,1,4096,0
3.85,0.00476227,12927.0,2154.43,2154.43,1193.3131521620792,1,4096,0
3.85,0.00476227,15081.0,2154.43,2154.43,1194.4835571369154,1,4096,0
3.85,0.00476227,17235.0,2154.43,2154.43,1317.7959811590883,1,4096,0
3.85,0.00476227,19390.0,2154.43,2154.43,1187.8616067717583,1,4096,0
3.85,0.00476227,21544.0,2154.43,2154.43,1125.4726105391005,1,4096,0
3.85,0.00476227,2154.0,2154.43,2154.43,1110.752185434121,1,4096,0
3.85,0.00476227,23699.0,2154.43,2154.43,1094.513450499533,1,4096,0
3.85,0.00476227,25853.0,2154.43,2154.43,1113.3335365950213,1,4096,0
3.85,0.00476227,28007.0,2154.43,2154.43,1149.5433261536914,1,4096,0
3.85,0.00476227,30162.0,2154.43,2154.43,1117.927538633396,1,4096,0
3.85,0.00476227,4309.0,2154.43,2154.43,1199.2776224807444,1,4096,0
3.85,0.00476227,6463.0,2154.43,2154.43,1265.0961701350295,1,4096,0
3.85,0.00476227,8618.0,2154.43,2154.43,1291.3730830994646,1,4096,0
3.85,0.005971,0.0,1000.0,1000.0,737.4985656210308,1,4096,0
3.85,0.005971,10000.0,1000.0,1000.0,782.8706068686822,1,4096,0
3.85,0.005971,1000.0,1000.0,1000.0,778.9819079224743,1,4096,0
3.85,0.005971,11000.0,1000.0,1000.0,802.0113342165957,1,4096,0
3.85,0.005971,12000.0,1000.0,1000.0,756.4859032235881,1,4096,0
3.85,0.005971,13000.0,1000.0,1000.0,687.8542291398068,1,4096,0
3.85,0.005971,14000.0,1000.0,1000.0,809.0911555826049,1,4096,0
3.85,0.005971,2000.0,1000.0,1000.0,911.3937308108914,1,4096,0
3.85,0.005971,3000.0,1000.0,1000.0,806.971310341665,1,4096,0
3.85,0.005971,4000.0,1000.0,1000.0,811.1979543315357,1,4096,0
3.85,0.005971,5000.0,1000.0,1000.0,792.7202142001879,1,4096,0
3.85,0.005971,6000.0,1000.0,1000.0,841.9933147685415,1,4096,0
3.85,0.005971,7000.0,1000.0,1000.0,808.5137519372471,1,4096,0
3.85,0.005971,8000.0,1000.0,1000.0,926.3302162328654,1,4096,0
3.85,0.005971,9000.0,1000.0,1000.0,841.3912940835027,1,4096,0
3.85,0.01212699,0.0,215.443,1000.0,230.4306467515767,1,4096,0
3.85,0.01212699,10000.0,215.443,1000.0,227.96454746763536,1,4096,0
3.85,0.01212699,1000.0,215.443,1000.0,260.3978153437964,1,4096,0
3.85,0.01212699,11000.0,215.443,1000.0,228.11720688768486,1,4096,0
3.85,0.01212699,12000.0,215.443,1000.0,233.78917138563972,1,4096,0
3.85,0.01212699,13000.0,215.443,1000.0,283.0913101597894,1,4096,0
3.85,0.01212699,14000.0,215.443,1000.0,240.2269526717155,1,4096,0
3.85,0.01212699,2000.0,215.443,1000.0,227.88113527296986,1,4096,0
3.85,0.01212699,3000.0,215.443,1000.0,216.60365379388458,1,4096,0
3.85,0.01212699,4000.0,215.443,1000.0,231.63238427342333,1,4096,0
3.85,0.01212699,5000.0,215.443,1000.0,251.3803499996734,1,4096,0
3.85,0.01212699,6000.0,215.443,1000.0,223.48811503623153,1,4096,0
3.85,0.01212699,7000.0,215.443,1000.0,228.5408745189884,1,4096,0
3.85,0.01212699,8000.0,215.443,1000.0,236.3692169801551,1,4096,0
3.85,0.01212699,9000.0,215.443,1000.0,282.415930278163,1,4096,0
